customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
customer_1628,Male,0,Yes,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,66.6888385866477,1246.3997719803808,Yes
customer_1629,Female,1,No,No,26,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),22.288173302417434,467.2977069137943,Yes
customer_1630,Male,0,No,No,62,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,82.15360080039011,5138.243424475741,No
customer_1631,Male,0,No,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,91.64569179870682,2736.455010980511,No
customer_1632,Female,0,No,No,18,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,116.63187751522385,2074.9213502005487,Yes
customer_1633,Male,0,Yes,Yes,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,28.076575974363124,1557.473290241187,No
customer_1634,Male,0,No,No,6,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),50.636370365641525,172.7171447185607,Yes
customer_1635,Male,0,No,Yes,36,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,90.82433034807522,3298.8178092976354,No
customer_1636,Male,0,Yes,No,70,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,83.16016483680039,5687.57745832598,No
customer_1637,Male,0,Yes,No,7,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),70.1273720729237,529.3070984131685,Yes
customer_1638,Male,0,No,No,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),37.252184334258644,2162.589142122309,No
customer_1639,Female,1,No,No,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,39.44198386267348,807.4719051509902,No
customer_1640,Female,1,No,No,16,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),115.57798580700742,1820.5364397440226,Yes
customer_1641,Male,0,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),28.91045412858681,232.84215602307003,No
customer_1642,Male,0,No,No,14,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),91.70526396242701,1084.6302594075084,No
customer_1643,Female,0,No,No,29,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,18.44639230013575,685.389036671342,No
customer_1644,Male,1,No,Yes,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,30.688475451731456,305.38368872550586,Yes
customer_1645,Male,0,No,Yes,11,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,104.0973519108028,1157.2654087461779,No
customer_1646,Male,1,Yes,No,60,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),49.377339754756676,3060.0512250376123,No
customer_1647,Female,0,No,No,35,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),118.22157652195256,4222.088915427215,No
customer_1648,Male,1,No,No,34,Yes,No,DSL,No,No,No,Yes,No,Yes,Two year,No,Electronic check,91.7484476826931,3221.030110846776,Yes
customer_1649,Female,0,No,No,66,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),55.1141862228044,3631.906301388285,No
customer_1650,Male,0,Yes,Yes,62,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Electronic check,61.1578760665462,3737.1728532317584,No
customer_1651,Female,0,Yes,No,39,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),42.47285129814665,1800.4918625642595,Yes
customer_1652,Female,0,Yes,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,100.43203307790012,2825.4840562620648,No
customer_1653,Male,0,No,No,36,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,18.991432128850526,567.5898402859765,Yes
customer_1654,Female,0,No,No,4,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),42.256002731457215,344.23554709545795,Yes
customer_1655,Male,0,Yes,No,3,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Two year,No,Credit card (automatic),105.72530155932913,321.96354413514644,No
customer_1656,Female,0,Yes,No,25,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),116.12897156521723,2795.0602358732244,No
customer_1657,Male,0,Yes,Yes,23,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),62.388587382927305,1362.4377279128792,No
customer_1658,Male,0,Yes,No,38,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),101.40289013753512,3983.5552655677657,Yes
customer_1659,Female,0,Yes,Yes,55,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,100.21309615565265,5441.015103251165,Yes
customer_1660,Male,0,Yes,Yes,53,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),95.87586143327222,5089.64543100899,No
customer_1661,Male,1,Yes,Yes,37,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),102.86615852757271,3706.526338968025,No
customer_1662,Female,0,Yes,Yes,53,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,113.32361263021656,5945.067048099725,No
customer_1663,Male,0,Yes,No,18,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,No,Electronic check,23.576494565388682,181.86324075269422,No
customer_1664,Male,0,No,Yes,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),54.34002850799496,1479.9554965865082,No
customer_1665,Female,0,Yes,Yes,51,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,88.71738291084863,4494.99525360394,Yes
customer_1666,Female,0,Yes,No,60,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),37.82098956898672,2284.1532453492123,No
customer_1667,Male,0,Yes,No,66,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,71.63118546908926,4731.3008823168475,Yes
customer_1668,Male,0,Yes,No,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),80.90223089685239,1658.322325326741,No
customer_1669,Female,0,Yes,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,35.085082731969464,585.8383090779663,No
customer_1670,Female,0,Yes,No,10,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),87.04560135071486,718.8448034846393,No
customer_1671,Male,1,No,No,38,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),22.064052010952587,730.2489508418524,No
customer_1672,Female,1,No,Yes,60,Yes,Yes,DSL,No,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),21.068173892211004,1501.0447017772344,No
customer_1673,Male,0,No,No,48,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),92.78624802762448,4435.5819015035195,Yes
customer_1674,Male,0,No,Yes,60,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),83.77448894965278,5096.664777704527,No
customer_1675,Male,0,Yes,Yes,11,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Mailed check,95.11580244023328,910.856915982883,Yes
customer_1676,Male,0,No,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.71777492762249,178.11102840663938,Yes
customer_1677,Male,0,Yes,No,57,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,26.083150281927175,1449.9769497926325,Yes
customer_1678,Female,0,No,No,10,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Mailed check,49.10216572800344,238.97992862302584,Yes
customer_1679,Female,1,Yes,No,63,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Electronic check,28.64894633670046,2071.6841621674557,No
customer_1680,Female,1,No,No,30,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,51.57662137441338,1629.377626417773,Yes
customer_1681,Female,0,Yes,No,10,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Electronic check,74.57425211908213,504.5203460641898,Yes
customer_1682,Male,0,Yes,Yes,42,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),73.77136661300312,3364.9181845536305,No
customer_1683,Male,0,No,No,35,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),27.44141566829589,960.2434650371243,No
customer_1684,Male,0,Yes,No,1,No,No phone service,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),25.470822016440444,24.691705210966152,No
customer_1685,Male,0,No,Yes,60,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,No,Mailed check,22.711374753289803,1474.772228400206,No
customer_1686,Female,0,No,No,35,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),106.65885430427328,3692.334424865086,Yes
customer_1687,Male,1,Yes,No,48,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),94.87291914603651,4571.910706866794,Yes
customer_1688,Male,0,Yes,Yes,26,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,101.02819410714169,2631.5254353298187,Yes
customer_1689,Female,0,Yes,No,11,Yes,No,DSL,Yes,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),20.133693656781404,273.87694443388796,Yes
customer_1690,Female,0,No,No,57,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),90.4137924141872,5197.176457895547,No
customer_1691,Female,0,Yes,Yes,5,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),81.91406621543476,471.33509902245964,Yes
customer_1692,Female,0,No,No,43,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,28.006323466308935,1226.6368593992584,Yes
customer_1693,Male,0,No,No,46,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,No,Credit card (automatic),76.75229722733509,3609.7424461766177,No
customer_1694,Male,0,Yes,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.671797722034007,656.7555918675037,Yes
customer_1695,Female,0,No,Yes,25,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,63.80851615605271,1519.2466912967452,Yes
customer_1696,Male,0,No,No,6,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Two year,No,Credit card (automatic),86.95584130912754,421.43312852675706,No
customer_1697,Male,1,Yes,No,31,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),24.42001562843985,665.7974685715182,No
customer_1698,Male,0,Yes,No,32,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),69.62068711648251,2166.3005780382837,No
customer_1699,Female,0,No,No,19,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),87.6169537974331,1759.53004532263,Yes
customer_1700,Male,0,Yes,No,68,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,23.332369643613244,1723.6558794593147,Yes
customer_1701,Female,0,Yes,Yes,51,Yes,No,DSL,No,Yes,No,No,No,No,One year,Yes,Electronic check,105.70875671933325,5340.427027433227,No
customer_1702,Male,0,Yes,Yes,41,No,No phone service,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,53.872717258779,2201.4051369686294,No
customer_1703,Male,1,No,No,0,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,49.848310265616064,0.0,Yes
customer_1704,Male,1,No,No,62,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,30.458133765262232,1987.7296466637772,No
customer_1705,Female,0,No,No,6,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,117.27652560966006,758.1693780932217,Yes
customer_1706,Male,0,Yes,No,57,No,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,76.35859161756093,4545.972388905775,No
customer_1707,Female,0,No,No,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,76.8677227055121,3840.1876609751816,No
customer_1708,Female,0,No,Yes,33,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),79.54539194155004,2616.4094425964227,No
customer_1709,Female,0,Yes,No,50,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),60.19376352209723,3039.7444619996713,Yes
customer_1710,Male,0,Yes,Yes,9,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,56.72021562022731,487.32547993717515,Yes
customer_1711,Male,0,No,Yes,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,73.407560424041,2014.7580822349412,No
customer_1712,Male,0,No,No,31,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,34.83264569105458,880.4504467557954,Yes
customer_1713,Male,0,No,No,41,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Mailed check,77.43073958230192,3237.83139123227,No
customer_1714,Female,1,No,Yes,61,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),68.2803698915676,4237.619620270895,No
customer_1715,Female,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,33.133662626202465,506.0054763767771,Yes
customer_1716,Female,0,Yes,Yes,39,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,Electronic check,96.58740975938298,3852.5632720293697,Yes
customer_1717,Male,0,No,No,33,Yes,No,DSL,No,No,Yes,Yes,Yes,No,One year,No,Credit card (automatic),25.835686869063153,905.4543524534348,No
customer_1718,Female,0,No,Yes,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),42.390826685457945,2883.7086450961665,Yes
customer_1719,Male,0,No,No,26,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Electronic check,35.22970718372186,912.7563850263637,No
customer_1720,Female,0,Yes,No,7,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,64.2564735223421,397.1236155426461,Yes
customer_1721,Male,1,No,No,46,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,89.42128612612474,4067.6590968829064,Yes
customer_1722,Male,0,No,Yes,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),42.591970613885,1138.2454061776473,No
customer_1723,Female,0,Yes,Yes,56,Yes,No,DSL,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),33.45894615128687,1942.4881215219038,Yes
customer_1724,Female,0,Yes,No,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),75.09338485698362,410.43114144495536,Yes
customer_1725,Female,0,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,85.14492982220492,2050.42069602892,No
customer_1726,Female,0,Yes,Yes,58,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),113.82285908935239,6509.633458596311,No
customer_1727,Male,1,No,No,68,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,79.35147638916285,5461.014972598155,Yes
customer_1728,Female,0,No,No,46,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,75.32844055085619,3339.902513429491,Yes
customer_1729,Female,0,Yes,No,34,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,65.74420419284127,2091.792872643397,No
customer_1730,Female,0,No,Yes,29,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),46.342136701418866,1414.3401766552083,No
customer_1731,Male,0,No,No,49,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,No,Mailed check,113.832871083635,5490.882666283561,Yes
customer_1732,Male,1,Yes,No,23,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,89.68557861218584,2162.6596610290303,Yes
customer_1733,Female,1,Yes,Yes,29,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),65.85505977070532,1822.5213676632238,No
customer_1734,Male,0,No,No,53,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,71.7328149624125,3718.1562803019556,Yes
customer_1735,Female,0,Yes,No,66,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),114.53614370344607,7562.70177139652,No
customer_1736,Male,0,Yes,No,31,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Electronic check,67.03789806593684,1994.8506290828943,Yes
customer_1737,Male,0,Yes,No,7,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,No,Credit card (automatic),118.08520306546231,696.1838658241102,No
customer_1738,Male,1,Yes,Yes,49,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),75.66305224124736,3669.9673341082,No
customer_1739,Male,0,Yes,No,46,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,110.41375999255766,5259.391081686052,No
customer_1740,Female,0,No,Yes,45,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,90.9967044702639,4059.62674398465,No
customer_1741,Female,0,No,Yes,34,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),29.18462827306307,999.7205806445406,No
customer_1742,Female,0,Yes,No,60,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Bank transfer (automatic),80.09075926997066,4790.39386563768,No
customer_1743,Male,0,Yes,No,50,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),114.02263621833825,5727.602144256948,No
customer_1744,Female,0,No,No,62,No,No phone service,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,51.777697750754626,3251.7236284545756,Yes
customer_1745,Female,0,Yes,Yes,7,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,54.143941730282265,393.4484018647088,No
customer_1746,Female,0,No,No,33,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Mailed check,29.876961678701896,1106.5454845602499,No
customer_1747,Male,0,No,Yes,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,69.65398435913676,1747.9335784246261,No
customer_1748,Male,0,No,Yes,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,48.260699640353536,2080.1042233186045,Yes
customer_1749,Male,0,Yes,No,42,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),95.78761789937434,4036.1839048251886,No
customer_1750,Female,0,Yes,No,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),38.95273233210354,2234.437866521173,No
customer_1751,Female,0,Yes,Yes,12,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),92.41095726232645,1173.4670219359746,Yes
customer_1752,Female,1,Yes,Yes,45,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),59.40726178985493,2818.784268969078,No
customer_1753,Male,0,Yes,Yes,52,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,112.59602439300298,6094.1690534000445,No
customer_1754,Male,0,No,No,62,Yes,No,DSL,No,Yes,Yes,Yes,No,No,One year,No,Electronic check,75.8923862441259,4590.979689837911,No
customer_1755,Female,0,No,No,1,No,No phone service,DSL,No,Yes,No,Yes,No,No,Two year,Yes,Electronic check,107.32737757005067,109.76077813134735,No
customer_1756,Male,0,No,Yes,39,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,Yes,Credit card (automatic),44.09902686653396,1641.4115877306554,No
customer_1757,Male,0,No,No,22,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),113.41844147417419,2334.4451000794597,No
customer_1758,Male,0,Yes,Yes,58,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),40.04349021258126,2190.0520954322615,Yes
customer_1759,Male,0,No,Yes,68,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),113.29125112699315,7648.576789709387,Yes
customer_1760,Female,0,Yes,No,33,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),106.25458985334546,3596.8505431480385,Yes
customer_1761,Male,0,Yes,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,38.561746356477634,1018.5485779769814,No
customer_1762,Male,0,No,Yes,54,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,84.25273405490725,4608.555984408726,Yes
customer_1763,Male,0,No,Yes,3,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Electronic check,55.3537662092355,202.25382555332405,No
customer_1764,Male,0,No,Yes,67,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,58.6063283555202,4067.4826019281113,Yes
customer_1765,Female,0,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,22.22039827250253,1444.4808854555263,Yes
customer_1766,Female,0,Yes,Yes,69,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),101.50480377241809,7117.971725617142,Yes
customer_1767,Male,0,Yes,No,26,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),44.33665852304692,1106.6593913685901,No
customer_1768,Male,1,Yes,No,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),95.5116693699034,4467.093993748324,Yes
customer_1769,Male,0,Yes,Yes,39,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Electronic check,77.46172935136028,3090.68969998278,No
customer_1770,Male,0,No,No,26,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,115.81300424370134,3049.3180063929585,Yes
customer_1771,Male,0,No,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),38.42940253602305,198.1805099820484,No
customer_1772,Male,0,Yes,No,22,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),50.46033655628416,916.9522515437342,Yes
customer_1773,Female,0,No,No,63,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,No,Electronic check,34.97980429521782,2186.852058332738,No
customer_1774,Male,0,Yes,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),101.89448787120756,2828.7048018509117,Yes
customer_1775,Female,0,No,Yes,60,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,51.44855230795502,2985.296779507675,No
customer_1776,Female,1,Yes,No,43,No,No phone service,Fiber optic,No,Yes,No,Yes,No,No,Two year,No,Mailed check,37.86060498725105,1579.4824298519495,No
customer_1777,Male,0,No,Yes,68,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),77.74590434744547,5122.352060241148,Yes
customer_1778,Female,0,No,No,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),56.19685337871917,1450.7545145988252,No
customer_1779,Female,0,No,No,11,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),99.87861741690932,1076.227779932959,No
customer_1780,Female,0,Yes,No,16,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,95.00508808700053,1541.5084620376579,No
customer_1781,Female,0,No,No,36,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,30.30170100742105,1042.6240457852125,Yes
customer_1782,Female,0,Yes,No,33,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),104.26598381831543,3555.0179466229147,No
customer_1783,Female,0,Yes,No,35,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),116.99817550478508,4238.82668518959,No
customer_1784,Male,1,Yes,No,5,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,No,Mailed check,93.71828398597685,391.96275096006246,Yes
customer_1785,Female,0,No,No,31,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),101.0574576923216,3109.691932056802,Yes
customer_1786,Female,0,No,No,72,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),110.4528550722278,7982.467632312011,No
customer_1787,Female,1,Yes,No,21,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),97.2280737462066,2010.399255966628,Yes
